id,movieId,actors,characters,composer,directors,genres,imdb_title,location,plot,quote,release_date,songs,source_material,time_period,album_link
24,c86912c4-1890-3f52-9e16-0af8ac279546,"['John Cameron Mitchell', 'Miriam Shor', 'Stephen Trask', 'Theodore Liscinski', 'Rob Campbell']","['Hedwig', 'Yitzhak', 'Skszp - Band Member', 'Jacek - Band Member', 'Krzysztof - Band Member']",Unknown,['John Cameron Mitchell'],"['Comedy', 'Drama', 'Music', 'Musical']",Hedwig and the Angry Inch,"['U.S.', 'East Berlin']","['A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.', 'Hedwig, born male as Hansel in East Berlin, fell in love with an American G.I. and underwent a Gender Reassignment Surgery in order to marry him and flee to the West. Unfortunately, nothing worked out quite as it was supposed to - years later, Hedwig is leading her rock band on a tour of the U.S., telling her life story through a series of concerts at Bilgewater Inn seafood restaurants. Her tour dates coincide with those of arena-rock star Tommy Gnosis, a wide-eyed boy who once loved Hedwig - but then left with all her songs.']",Verbally witty and musically appealing.,2001,['Unknown'],Unknown,late 1990s,https://open.spotify.com/album/79l4BIW8SN0M7bZAGmP0EB
25,4b4bc6e0-c5b2-3ea3-94c4-9d32b43430df,"['Ryan Gosling', 'Emma Stone', 'Amiee Conn', 'Terry Walters', 'Thom Shelton']","['Sebastian', 'Mia', 'Famous Actress', 'Linda', 'Coffee Spiller']",Unknown,['Damien Chazelle'],"['Comedy', 'Drama', 'Music', 'Musical', 'Romance']",La La Land,['Los Angeles'],"['When Sebastian, a pianist, and Mia, an actress, follow their passion and achieve success in their respective fields, they find themselves torn between their love for each other and their careers.', 'Aspiring actress serves lattes to movie stars in between auditions and jazz musician Sebastian scrapes by playing cocktail-party gigs in dingy bars. But as success mounts, they are faced with decisions that fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.—Eirini', 'The story of aspiring actress Mia and dedicated jazz musician Sebastian, who struggle to make ends meet while pursuing their dreams in a city known for destroying hopes and breaking hearts. With modern-day Los Angeles as the backdrop, this musical about everyday life explores what more important: a once-in-a-lifetime love or the spotlight.—Jwelch5742', ""In Hollywood, Mia and Sebastian are struggling to make it in their respective respective careers, about which each has extreme passion. Mia is an actress who dropped out of college and moved from small-town Nevada five years ago to pursue her dream. She is enamored with old-tome Hollywood - the movies she grew up on - but hates the cattle-herding feeling of going on auditions and her belief that she needs to schmooze at social events to get ahead in the business. Sebastian is a jazz pianist, his style of jazz in the vein of traditionalists Charlie Parker and Thelonious Monk. He wants to do his part to preserve that tradition, especially as he knows that that style of music is dying. He has trouble emotionally playing music he doesn't like just to get a paying gig. He dreams of opening his own jazz club, most specifically in what used to be a famous jazz club that has since been converted to a tapas-bar-cum-salsa-dance-club. Partly because of their individual struggles and partly because of the situations, their first few chance meetings are antagonistic. But they eventually become attracted to each other largely because of the passion for their dreams that they see in each other. But there are many obstacles to a happily-ever-after. They may be able to endure the struggling-artist life for so long before those struggles take their toll. The pursuit of their individual dreams may take all their energies with nothing left for their relationship. And any compromise each may make in getting ahead may change the person with whom each has fallen in love.—Huggo"", ""In sun-kissed Los Angeles, a pair of morning commuters jammed on a wide stretch of highway are off to a rocky start. But suave Sebastian, a charming jazz pianist whom life's got him on the ropes, and lovely Mia, a brilliant playwright waiting for her big break, are meant for each other. On the one hand, Sebastian thinks he has a serious plan for the future. On the other hand, Mia squanders herself in meaningless auditions, mesmerised by old Hollywood glamour. However, as the incurable romantics keep running into each other under the city's starry nights and plum-hued sunrises, a magical, old-school tap-dance romance timidly begins. Such is the power of effervescent love: it inspires people to have long walks while gazing at the colourful Milky Way of the city's flickering lights. But life is as exciting as it is challenging. After all, no one knows what tomorrow holds. And as the young idealists veer from their dreams, questions arise. Does true love exist only in movies? Do dreams come true in real life?—Nick Riganas""]","The musical is as malleable and eclectic a genre as any other, and Chazelle reminds us how effectively it can be applied to intimate moments as well as huge ones.",2016,['Unknown'],Unknown,contemporary,https://open.spotify.com/album/3GU8BzFEAdFSRjc8jZkL3S
26,9cab271d-5782-3b51-a835-3163e38deff7,"['Ansel Elgort', 'Rachel Zegler', 'Ariana DeBose', 'David Alvarez', 'Rita Moreno']","['Tony', 'María', 'Anita', 'Bernardo', 'Valentina']",Leonard Bernstein,['Steven Spielberg'],"['Crime', 'Drama', 'Musical', 'Romance']",West Side Story,['New York City'],"['When young Tony and Maria fall in love in 1957 New York City, their romance helps to fuel the fire between the warring Jets and Sharks, two rival gangs vying for control of the streets.', ""Manhattan, Upper West Side, 1957. Against the backdrop of the decaying tenements in the San Juan Hill neighbourhood and the constant threat of the wrecking ball, two warring gangs--tough Riff's Jets and swaggering Bernardo's Puerto Rican Sharks--fight for supremacy. Now, with a once-and-for-all, winner-takes-all rumble on the cards, an unexpected whirlwind romance at the high-school dance between former Jet brawler Tony and Bernardo's delicate little sister María sets the stage for an all-out turf war. But what's a gang without its territory? Above all, when the future is uncertain, what's hope without love?—Nick Riganas""]","Spielberg finds more grit and reality, even if there's no improving on the show's topicality or untoppable tunes...This ""West Side"" is good, not great.",2021,"['Prologue', 'Jet Song', ""Something's Coming"", 'The Dance at the Gym', 'Maria', 'Tonight', 'America', 'Cool', 'One Hand, One Heart', 'Tonight (Quintet & Chorus)', 'The Rumble', 'I Feel Pretty', 'Somewhere', 'Procession and Nightmare', 'Gee, Officer Krupke', 'A Boy Like That/I Have a Love', 'Finale']",Unknown,Unknown,
27,f0b9146c-b0f3-3175-913b-957e219fa996,"['Tanika Lonesborough', 'Nioka Brennan', 'Lynette Narkle', 'Kylie Belling', 'Tammy Anderson']","['Young Gail', 'Young Kay', 'Nanny Theresa', 'Geraldine', 'Evelyn']",Unknown,['Wayne Blair'],"['Biography', 'Comedy', 'Drama', 'Music', 'Romance']",The Sapphires,"['Vietnam', 'US']","['In 1968, four talented young Australian Aboriginal girls learn about love, friendship, and war when their all-girl group The Sapphires entertains the US troops in Vietnam.', '1968 was the year that changed the world. And for four young Aboriginal sisters from a remote mission it was the year that would change their lives forever. Around the globe, there was protest and revolution in the streets. Indigenous Australians finally secured the right to vote. There were drugs and the shock of a brutal assassination. And there was Vietnam. The sisters--Cynthia, Gail, Julie, and Kay--are discovered by Dave, a very kind-hearted talent scout with very little rhythm but a great knowledge of soul music. Billed as Australia\'s answer to The Supremes, Dave secures the sisters their first true gig and flies them to Vietnam to sing for the American troops. Based on a true story, ""The Sapphires"" is a triumphant celebration of youthful emotion, family, and music.—Goalpost Pictures', 'In late-1960s Outback Australia, Irish entertainer Dave Lovelace works as an MC in a small pub. He is impressed by a trio of Aboriginal women who sing country tunes in a pub competition Seeing an advert for musicians needed to entertain the troops in Vietnam, he convinces them to try out for the gig. Their cousin in Melbourne also joins the band. One thing he requires of them: they will sing soul music.—grantss', ""In 1968, the Aborigines in Australia have recently been granted full citizenship rights in the country but are still largely treated as second class by the white majority. For instance, young-adult sisters Gail, Cynthia, and Julie, whose family has long lived on the Cummeragunja Reserve, are clearly the most-talented performers in a local talent content, but they are all but ignored. Only the show's Caucasian emcee Dave Lovelace, a failed musician who drowns his life failures in booze, sees their talent. So when Julie, the most talented and ambitious but perhaps the most naive of the sisters, suggests that they collaborate to audition to perform for the US troops in Vietnam, they all agree and decide to include their cousin Kay, who was part of the Stolen Generation of Aboriginal children who were taken away by the white authorities and forced to live as white because of her fair skin, but who ultimately made the conscious decision to stay away. However, Dave knows that they must put together a true act as opposed to the girls just standing and singing the country-and-Western songs to which they are most attuned, not because it is the music to which he is most attracted, but because it's what American audiences expect from dark-skinned girls, Dave transforms them into a girl soul group. They pass the audition, but are unprepared for the constant need to prove themselves while in Vietnam or for the country's war-zone conditions. But what may ultimately be their professional failing is their own differences, including their differences with Dave, who most often butts heads with Gail, who as the eldest has always been the de facto leader despite being the weakest performer of the four. But could the old adage be true that there is a fine line between love and hate?—Huggo""]",A jewel-bright charmer about four spunky indigenous women whose powerhouse voices catapulted them onto the 60s-era world stage as Australia's answer to the Supremes.,2012,['Unknown'],Unknown,Vietnam War,https://open.spotify.com/album/4Zr5Edzh28GdL6RTi2Ovsl
28,875cd3ea-7645-30c1-996c-338d3a1e10a3,"['Gene Wilder', 'Jack Albertson', 'Peter Ostrum', 'Roy Kinnear', 'Julie Dawn Cole']","['Willy Wonka', 'Grandpa Joe', 'Charlie Bucket', 'Mr. Salt', 'Veruca Salt']",Unknown,['Mel Stuart'],"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",Willy Wonka & the Chocolate Factory,['Unknown'],"[""A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory."", 'The world is astounded when Willy Wonka, for years a recluse in his factory, announces that five lucky people will be given a tour of the factory, shown all the secrets of his amazing candy, and one will win a lifetime supply of Wonka chocolate. Nobody wants the prize more than young Charlie, but as his family is so poor that buying even one bar of chocolate is a treat, buying enough bars to find one of the five golden tickets is unlikely in the extreme. But in movieland, magic can happen. Charlie, along with four somewhat odious other children, get the chance of a lifetime and a tour of the factory. Along the way, mild disasters befall each of the odious children, but can Charlie beat the odds and grab the brass ring?—Rick Munoz <rick.munoz@his.com>', ""Adolescent Charlie Bucket is a good, hard working boy. His washerwoman mother is barely able to eke out a living to support Charlie and Charlie's bedridden grandparents Grandma Georgina, Grandpa George, Grandma Josephine, and Grandpa Joe, the latter to whom Charlie has a special bond. They live in the town where the mysterious, reclusive and genius Willy Wonka runs his chocolate factory. Wonka has not been seen in years as he closed his factory to public access after his competitors, most specifically Arthur Slugworth, infiltrated the factory to steal his candy secrets. However, Wonka is once again opening his factory, but only to five people and a guest apiece, each who will be given a lifetime supply of chocolate. Those five will be those that find one of the five golden tickets hidden inside Wonka chocolate bars. Although Charlie's chances of getting a golden ticket are remote at best - especially against a glutton, a spoiled peanut heiress, a gum fanatic and a television fanatic - Charlie wants it more than anyone else and is the small dream which is keeping his spirit alive. Those that eventually get the golden tickets will be exposed to all of Wonka's magical secrets, the latest rumored to be that of the everlasting gobstopper, a candy that never gets smaller. But they will also be treated to an experience that some will hopefully learn from. And one will learn the real reason for Wonka providing access to the factory. But if five are allowed access, others may also try to gain access, such as a devious Slugworth, who will be ruined if the gobstopper hits the markets before he finds out its secret.—Huggo"", ""The world is agog when chocolate and candy maker Willy Wonka announces that five golden tickets granting access to his factory are to be found in his eponymous chocolate bar. For young Charlie, getting hold of one of those tickets would be a dream come true. The family has little money but his Grandpa Joe encourages him to have faith and keep a positive attitude. The one chocolate bar he buys doesn't have a ticket but when he finds a dollar on the street and gets another, he strikes gold at last. The five children are admitted to the factory and find a wonderland of candies and chocolate. Willy Wonka tells them they can have anything they want - but he is definitely looking for something in return.—garykmcd"", ""More than anything, Charlie Bucket, an impecunious paperboy with a heart of gold, wants to set foot in reclusive chocolatier Willy Wonka's mysterious confectionery factory. And then, as the world's finest candy maker announces a worldwide contest, Charlie finally visits the eccentric candy mogul's plant with four lucky kids and their guardians. There, a dream comes true: the fortunate visitors witness firsthand the wonders of chocolate-making, hoping to win the grand prize. But first things first. Do the young chocoholics have what it takes to pass Willy's decisive ultimate test?—Nick Riganas""]","The zany factory's imaginative gimmicks, and that vivid color scheme, will keep even the youngest kids alert.",1971,"['^Features dialogue byPeter Capell', '^Features dialogue byDenise Nickersonand Gene Wilder', '^Features dialogue by Jack Albertson and Peter Ostrum', '^Features dialogue by Gene Wilder,Paris Themmen, andDodo Denney', '^Features dialogue by Gene Wilder', '^Features dialogue byPeter Capell', '^Features dialogue byDenise Nickersonand Gene Wilder', '^Features dialogue by Jack Albertson and Peter Ostrum', '^Features dialogue by Gene Wilder,Paris Themmen, andDodo Denney', '^Features dialogue by Gene Wilder', '^Features dialogue byPeter Capell', '^Features dialogue byDenise Nickersonand Gene Wilder', '^Features dialogue by Jack Albertson and Peter Ostrum', '^Features dialogue by Gene Wilder,Paris Themmen, andDodo Denney', '^Features dialogue by Gene Wilder']",Unknown,mid-20th century ,https://open.spotify.com/playlist/1wXapjqyuuBMcCMRHYHqjm
29,6641ae17-bf8e-3fbb-97b1-b9677c69b651,['Cate Young'],['Self - Guest'],Unknown,[],['Talk-Show'],Roald Dahl's Matilda The Musical,['England'],[],Matilda highlights wonderful performances and brilliantly executed musical numbers&#44; continuing the success of musical film adaptations while prepping other shows such as Wicked and Beautiful for the big screen&#46;,2023,['Unknown'],Novel by Roald Dahl,late 20th century,https://open.spotify.com/album/1Hkbu7nahDPjp2pLWWRcvo
30,3e73799d-8dcb-3f2b-8bda-1bbea25d1baa,"['Allan Corduner', 'Dexter Fletcher', 'Sukie Smith', 'Roger Heathcott', 'Wendy Nottingham']","['Arthur Sullivan', 'Louis', 'Clothilde', 'Stage Doorkeeper', 'Helen Lenoir']",Unknown,['Mike Leigh'],"['Biography', 'Comedy', 'Drama', 'History', 'Musical']",Topsy-Turvy,['Mikado'],"['Set in the 1880s, chronicles how during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado.', ""After their last production meets with less-than-stunning reviews, the relationship between Gilbert and Sullivan is strained to breaking. Their friends and associates attempt to get them to work together again, which opens the way to The Mikado, one of the duo's greatest successes.—Steve Fenwick <scf@w0x0f.com>"", ""Although a respectable hit, Gilbert and Sullivan's recent show is routine.Fnding he's run out of musical ideas for Gilbert's predictable stories. Sullivan would rather be composing a full opera, an idea which jeopardises not only the pair's relationship but the future of the D'Oyly Carte stage company which is built on the comic operas. After Mrs. Gilbert persuades her husband to take her to an exhibition of Japanese life, the pair would create their greatest work, The Mikado.—Jeremy Perkins {J-26}""]","One of those films that create a mix of erudition, pageantry and delectable acting opportunities, much as Shakespeare in Love did last year.",1999,['Unknown'],Unknown,1880s,
31,67b14b91-c121-347f-8bcf-d081041bb3ff,"['Levi Stubbs', 'Rick Moranis', 'Ellen Greene', 'Vincent Gardenia', 'Steve Martin']","['Audrey II', 'Seymour Krelborn', 'Audrey', 'Mushnik', 'Orin Scrivello D.D.S.']",Unknown,['Frank Oz'],"['Comedy', 'Horror', 'Musical', 'Romance']",Little Shop of Horrors,['New York City'],"['A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.', ""Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day as Seymour is seeking a new mysterious plant, he finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper. Soon enough, Seymour feeds Audrey's sadistic dentist boyfriend to the plant and later, Mushnik for witnessing the death of Audrey's ex. Will Audrey II take over the world or will Seymour and Audrey defeat it?—HannahMontaniwitz"", ""Shy amateur botanist Seymour (Rick Moranis) tinkers his nights away in the basement of Mushnik's failing Flower Shop, hoping to create a fetching plant hybridization that will save the 'skid row' business on skids (and his much-needed job). His only other work perk is working alongside floral designer Audrey (Ellen Greene), a lovely girl that looks for love but lands a sadist - Orin Scrivello, DDS (Steve Martin). Seymour's salvation falls to earth in the form of a man-eating plant from outer space - Audrey II - with the power to give poor Seymour everything he lacks in life. When Audrey II's appetite becomes insatiable, Seymour must choose between the high life or the high road. Featuring Tisha Campbell in her film debut and Steve Martin in one of his most iconic performances, alongside appearances from Jim Belushi, John Candy, Christopher Guest, and Bill Murray with Levi Stubbs of the Four Tops voicing Audrey II.—Mae Moreno"", ""Seymour, an orphan and a nerd, is taken in and given a job by Mr. Mushnik, the owner of a run down Florists in the seedy part of town. Seymour spends his time doing menial tasks and dreaming of the shop assistant, Audrey. One day, just after an eclipse of the Sun, Seymour discovers a strange plant. He buys it and names is Audrey II. While caring for Audrey II, Seymour discovers the plant's rather unique appetite. The plant grows and grows, as does Seymour's infatuation for Audrey, but who will get her first? FEED ME!—Mark Harding <mah@imdb.com>""]","The movie doesn't labor its jokes or insist on its virtuoso special effects, but devotes its energies to seeming unforced and delightful.",1986,['Unknown'],Unknown,1960s,https://open.spotify.com/album/2gBuzd9RlPwAmi1rokb7gw
32,4fdba74b-01bd-3cf3-bc43-b04ef436bfec,"['Paul Brannigan', 'George MacKay', 'Kevin Guthrie', 'Jane Horrocks', 'Peter Mullan']","['Ronnie', 'Davy', 'Ally', 'Jean', 'Rab']",Unknown,['Dexter Fletcher'],"['Comedy', 'Drama', 'Musical', 'Romance']",Sunshine on Leith,['Edinburgh'],"['Two soldiers return home to Edinburgh to resume their romantic and family lives.', 'Sunshine on Leith is based on the sensational stage hit of the same name, featuring music by pop-folk band The Proclaimers. The film follows the stories of Davy and Ally, who have to re-learn how to live life in Edinburgh after coming home from serving in Afghanistan. Both struggle to learn to live a life outside the army and to deal with the everyday struggles of family, jobs and relationships.—Anonymous', ""Two Scottish soldiers return from a tour of duty in to their hometown of Leith (Edinburgh, Scotland). We witness the trials and tribulations as we follow the love lives of both soldiers and their families as they all come to terms with a life out of the war-zone. One of our heroes proposes too early and the other doesn't commit early enough.—Dick"", ""Best friends Davy and Ally have just returned to their hometown of Edinburgh to resume a civilian life after a military tour of duty in Afghanistan. It was a difficult tour with some not making it back at all, while others who did return, such as Ronnie who lost his legs, deal with permanent physical disabilities above the emotional scars. While Davy will move back in with his parents, Rab and Jean, and his sister, Liz, a nurse, Ally arranges to live with his single mother sister Christine and her impressionable but still precocious adolescent son Brendan until he figures out a more permanent solution. Beyond finding suitable work, Ally resumes his relationship with Liz, while Liz sets Davy up with her English nurse friend Yvonne, that date which has the potential to blossom into something serious. Things are difficult enough for Davy and Ally to return to that civilian life but things have a potential to get worse with anything negative happening in their respective lives, with Liz and Yvonne needing to look after themselves regardless of Ally and Davy's recent difficult military duty. What happens is affected by issues happening between Rab and Jean as they celebrate their twenty-fifth wedding anniversary.—Huggo""]","For all its rough edges and emotional shortcuts, the movie's nothing if not unassailably genial. It's hard to keep the grin off your face when MacKay and Guthrie - both fantastic - launch gamely into the endearingly scrappy song-and-dance routines.",2013,['Unknown'],Unknown,Unknown,
33,dbc46773-e5ec-4bc4-ad43-5659b8a55969,"['Taron Egerton', 'Jamie Bell', 'Richard Madden', 'Bryce Dallas Howard', 'Gemma Jones']","['Elton John', 'Bernie Taupin', 'John Reid', 'Sheila', 'Ivy']",Unknown,['Dexter Fletcher'],"['Biography', 'Drama', 'Music', 'Musical']",Rocketman,"['England', 'United States']","[""The musical fantasy about Elton John's breakthrough years, from his time as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin."", 'A deep insight into the career and life of one of the biggest music superstars of all time. Along the way, outside of his career, a look into the difficulties and troubles that he faced with his bad and mean family and the people who he thought were his friends.—RECB3']",This has best picture nominee written all over it.,2019,['Unknown'],Unknown,1960s,https://open.spotify.com/album/16iIPsnAjGZea8TeOCzeN8
34,f686d11a-0e8c-313c-ba4c-74fb7d27cbed,"['Ron Moody', 'Shani Wallis', 'Oliver Reed', 'Harry Secombe', 'Mark Lester']","['Fagin', 'Nancy', 'Bill Sikes', 'Bumble', 'Oliver']",Unknown,['Carol Reed'],"['Drama', 'Family', 'Musical']",Oliver!,['London'],"[""After being sold to the mortician Sowerberry, young orphan Oliver Twist runs away and meets a group of boys trained to be pickpockets by their elderly mentor Fagin in 1830s London in this musical based on Charles Dickens' Oliver Twist."", ""Musical adaptation of Charles Dickens's classic tale of an orphan who runs away from the orphanage and hooks up with a group of boys trained to be pickpockets by an elderly mentor.—Murray Chapman <muzzle@cs.uq.oz.au>"", 'In Victorian England, Oliver Twist is the name given by a workhouse warden to a boy born in the workhouse orphanage, Oliver\'s mother who died in childbirth and whose identity is unknown. Now an adolescent, Oliver, who has never felt loved or accepted, manages to escape from both the harsh workhouse and his equally harsh placements ""for sale"". Managing to make his way to London, Oliver, feeling accepted for the first time in his life, is welcomed into a group of other young boys, headed by the Artful Dodger, who ""make wallets"" under the direction of Fagin. What Oliver is initially unaware of is that they are really a band of pickpockets, Fagin who hides away whatever riches he is able to obtain for his own personal benefit. One of Fagin\'s associates is the violent Bill Sikes, whose girlfriend, Nancy, is devoted to him despite his abuse of her. Oliver looks to Nancy as his one true friend, especially needed when he discovers what Fagin and the boys actually do. Oliver also comes to the attention of the wealthy Mr. Brownlow. Out of circumstance, Bill sees Oliver as both an asset and a liability, but one that needs to be kept enslaved under his direction. Nancy has to decide whether to be loyal to Bill to help him keep Oliver, or do what is best for Oliver by helping him escape, especially as she knows that Brownlow is looking for Oliver when he learns of Oliver\'s true heritage.—Huggo', ""9-year-old orphan Oliver Twist falls in with a group of street-urchin pickpockets led by the Artful Dodger and masterminded by the criminal Fagin. When Oliver's intended mark, Mr. Brownlow, takes pity on the lad and offers him a home, Fagin's henchman Bill Sikes plots to kidnap the boy to keep him from talking.—Jwelch5742"", ""Oliver Twist is sold to a Dunstable undertaker after asking for more dinner at the orphanage. Escaping to London he is taken in by Fagin to join his gang of child pickpockets. Wrongly accused of a theft he meets a more kindly gentleman who takes him in, to the concern of one of Fagin's old pupils, the violent Bill Sikes. In the middle is Nancy, Sikes' girl whom Oliver has come to trust.—Jeremy Perkins {J-26}""]","Lionel Bart's tunes are highly hummable, and the huge production numbers feature lots of fabulous choreography.",1968,"['Food, Glorious Food', 'Oliver!', 'I Shall Scream', 'Boy for Sale', ""That's Your Funeral"", 'Where Is Love?', 'Consider Yourself', ""You've Got to Pick a Pocket or Two"", ""It's a Fine Life"", ""I'd Do Anything"", 'Be Back Soon', 'Oom-Pah-Pah', 'My Name', 'As Long as He Needs Me', 'Where Is Love?', 'Who Will Buy?', ""It's a Fine Life"", 'Reviewing the Situation', 'Oliver!', 'As Long as He Needs Me', 'Reviewing the Situation', 'Finale (""Food, Glorious Food"", ""Consider Yourself"" and ""I\'d Do Anything"") – Company', 'Food, Glorious Food', 'Oliver!', 'I Shall Scream', 'Boy for Sale', ""That's Your Funeral"", 'Where Is Love?', 'Consider Yourself', ""You've Got to Pick a Pocket or Two"", ""It's a Fine Life"", ""I'd Do Anything"", 'Be Back Soon', 'Oom-Pah-Pah', 'My Name', 'As Long as He Needs Me', 'Where Is Love?', 'Who Will Buy?', ""It's a Fine Life"", 'Reviewing the Situation', 'Oliver!', 'As Long as He Needs Me', 'Reviewing the Situation', 'Finale (""Food, Glorious Food"", ""Consider Yourself"" and ""I\'d Do Anything"") – Company']",Unknown,1830s,
35,85989698-0dd9-3108-a081-55a5b131a3e9,"['Marta Mazurek', 'Michalina Olszanska', 'Kinga Preis', 'Andrzej Konopka', 'Jakub Gierszal']","['Srebrna', 'Zlota', 'Wokalistka Krysia', 'Perkusista', 'Basista Mietek']",Unknown,['Agnieszka Smoczynska'],"['Drama', 'Fantasy', 'Horror', 'Musical', 'Thriller']",The Lure,['Warsaw'],"['In Warsaw, a pair of mermaid sisters are adopted into a cabaret. While one seeks love with humans the other hungers to dine on the human population of the city.', ""One dark night, at water's edge, a family of musicians encounter aquatic sirens Silver and Golden. After assuring the family that they won't eat them up, the winsome sirens are recruited to join the Figs and Dates band at a neon-lit Warsaw dance club. When Silver becomes romantically entangled with beautiful blonde bassist Mietek, the more cunning Golden, who cannot escape her bloodthirsty nature, worries that her sister's relationship will doom their shared dream of swimming to a new life in America.—Anonymous""]",More inspired by Homer than Disney... who could resist the musical numbers...with corrupt capitalist exploitation...and dangerous supernatural female power...Heartbreaking.,2015,['Unknown'],Unknown,Unknown,
36,877d85ed-8529-30cd-beef-01e8fcac80c1,"['Billy Barratt', 'Ronak Singh Chadha Berges', 'Viveik Kalra', 'Lee Barnett', 'Dean-Charles Chapman']","['Matt', 'Javed', 'Javed', 'Foreman', 'Matt']",Unknown,['Gurinder Chadha'],"['Comedy', 'Drama', 'Music']",Blinded by the Light,['England'],"['In England in 1987, a teenager from an Asian family learns to live his life, understand his family and find his own voice through the music of American rock star Bruce Springsteen.', ""In 1987 Britain, Javed Khan is a British-Pakistani college arts student in Luton in a family with a domineering father. Depressed by his oppressive family life and feeling he has no future in a hostile community, a newfound friend introduces Javed to the music of Bruce Springsteen. Touched by the rock star's powerfully eloquent affinity of his own feelings, Javed is inspired to reach out for his own dreams with his own talents. However, although Javed finds friends he never expected in this personal quest, he also finds himself butting heads with his newly unemployed father who stubbornly refuses to understand his son's new aspirations. In this conflict of values in a troubled time, Javed must decide what is truly important to him while his family struggles to understand what has changed and what remains with a new generation feeling born to run.—Kenneth Chisholm (kchishol@rogers.com)"", '1987. Sixteen year old Pakistani-British Javed Khan, who has just started sixth form college as what he sees as his only ""way out"", hates most everything about his life in Luton to where his parents long ago emigrated from Pakistan for a better life, the hills above the highway where he and his longtime best friend, Caucasian Matt, have spent much time in it representing life away from town. He hates how Thatcherism has decimated the livelihood of the working class, to which his family belongs. He hates how his traditional father regulates everything in his life, including which classes he takes, how he spends his social time, that he is to hand over any money he earns for the family as a collective - more so now for his oldest ""sister"" (really his cousin) Yasmeen\'s upcoming lavish wedding - that he will arrange for a wife for him when the time comes, and that everything is in the goal of him working in a white collar ""suit wearing"" profession in Luton when he reaches adulthood. He hates the overt racism - some of it anti-immigrant in general, but much of it anti-Muslim or anti-Pakistani directed - in town, not all of it hurled solely from skinheads. He hates how his father and his other Pakistani friends and relatives turn their heads to that racism to maintain a sense of decorum in not wanting to rock the boat. And he hates that his father increases even more pressure on the family as a whole to pick up the slack when he, after sixteen years, is laid off from his automotive factory assembly line job. Javed\'s one sanctuary is writing poetry - ""crap"" in his own estimation - about how he feels about his life in general. Javed\'s life takes slight turns when his English teacher Miss Clay - English which his father doesn\'t even know is one of his courses - encourages him to continue writing as being ""his"" outlet to express himself, crap or not, and when one of his few other South Asian classmates, Roops, introduces him to the music of Bruce Springsteen, considered largely by his peers the music of their parents. Javed feels Springsteen is talking directly to him in in the lyrics relating to his own life. While Matt always vows to find him a girlfriend, Javed, in his increasing confidence through Springsteen, gets up the nerve to approach classmate Eliza, a political activist who he has longed for from afar upon first sight. The question then becomes if Javed, who is beginning to find his own voice in that connection to Springsteen, can reconcile this newfound ""freedom"" against the other aspects of his life, especially the control wielded by his father.—Huggo', ""Javed (Kalra) is a Pakistani teenager who experiences racial and economic turmoil while living in Luton in 1987. He writes poetry as a means to escape the intolerance of his hometown and the stubborn views of his traditional father. When a classmate introduces him to the music of Bruce Springsteeen, Javed sees parallels between the singer's powerful lyrics and his own working-class environment.""]",What Gurinder Chadha has created is something that serves as an escape from the world to a place where Bruce really is The Boss.,2019,['Unknown'],Unknown,Unknown,
